time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,posAngX,posAngY,posAngZ
2.556,0.26,-0.49,9.62,-0.01,-0.03,-0.0,12.23,8.47,-112.28,9.635979452032885,1.811851635761533,0.0,0.0,0.0
2.606,0.25,-0.48,9.65,-0.0,-0.01,0.0,12.23,8.47,-112.28,9.665164251061645,0.5729577951308232,-0.028647889756541058,-0.08594366926962317,0.0
2.6590000000000003,0.24,-0.48,9.67,0.0,0.01,0.0,12.23,8.47,-112.28,9.684879968280454,0.5729577951308232,-0.028647889756541058,-0.11631043241155702,0.0
2.71,0.23,-0.47,9.69,0.01,0.02,0.0,10.68,7.26,-111.11,9.70411768271593,1.2811725781509187,-0.028647889756541058,-0.08708958485988519,0.0
2.7600000000000002,0.21,-0.46,9.67,0.0,0.01,0.0,10.68,7.26,-111.11,9.683212276925463,0.5729577951308232,2.5673907444456745e-16,-0.02979380534680256,0.0
2.813,0.21,-0.45,9.66,-0.0,-0.0,-0.0,11.19,7.08,-111.61,9.672755553615525,0.0,2.5673907444456745e-16,0.0005729577951310363,0.0
2.864,0.23,-0.47,9.67,-0.0,-0.01,0.0,11.19,7.08,-111.61,9.684146839035435,0.5729577951308232,2.5673907444456745e-16,0.0005729577951310363,0.0
2.914,0.24,-0.47,9.64,-0.0,-0.01,0.0,9.99,7.95,-110.78,9.654434214390815,0.5729577951308232,2.5673907444456745e-16,-0.02807493196141028,0.0
2.968,0.25,-0.49,9.66,-0.0,-0.0,-0.0,9.99,7.95,-110.78,9.675649848976553,0.0,2.5673907444456745e-16,-0.05901465289847463,0.0
3.019,0.25,-0.47,9.67,0.0,0.0,0.0,9.99,7.95,-110.78,9.684642481785271,0.0,2.5673907444456745e-16,-0.05901465289847463,0.0
3.069,0.24,-0.47,9.66,0.0,0.01,0.0,11.02,7.26,-110.12,9.6744043744305,0.5729577951308232,2.5673907444456745e-16,-0.05901465289847463,0.0
3.122,0.22,-0.46,9.67,0.0,0.0,0.0,11.02,7.26,-110.12,9.683434308136757,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.173,0.23,-0.47,9.65,-0.0,-0.0,0.0,10.68,8.29,-113.11,9.664176115944908,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.224,0.23,-0.45,9.67,-0.0,-0.0,0.0,10.68,8.29,-113.11,9.683196786185851,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.277,0.23,-0.46,9.65,-0.0,-0.0,0.0,10.68,8.29,-113.11,9.66369494551644,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.327,0.23,-0.47,9.67,-0.0,-0.0,0.0,11.71,5.87,-111.45,9.684146839035435,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.378,0.23,-0.46,9.66,0.0,0.0,0.0,11.71,5.87,-111.45,9.673680788614021,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.43,0.23,-0.47,9.66,0.0,-0.0,0.0,11.36,7.6,-111.78,9.67416146236975,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.481,0.23,-0.47,9.67,-0.0,0.0,0.0,11.36,7.6,-111.78,9.684146839035435,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.533,0.24,-0.47,9.68,-0.0,-0.0,0.0,11.36,7.6,-111.78,9.694374657501122,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.584,0.23,-0.47,9.67,-0.0,-0.0,-0.0,10.33,6.91,-111.11,9.684146839035435,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.6350000000000002,0.23,-0.47,9.67,-0.0,-0.0,0.0,10.33,6.91,-111.11,9.684146839035435,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.6870000000000003,0.23,-0.47,9.67,-0.0,-0.0,0.0,12.23,8.81,-111.95,9.684146839035435,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.738,0.23,-0.47,9.67,-0.0,-0.0,0.0,12.23,8.81,-111.95,9.684146839035435,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.789,0.23,-0.47,9.63,-0.0,-0.0,0.0,11.71,7.26,-111.78,9.644205514193484,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.843,0.23,-0.47,9.64,0.0,-0.0,0.0,11.71,7.26,-111.78,9.654190799854746,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.8930000000000002,0.23,-0.47,9.64,0.0,-0.0,0.0,11.71,7.26,-111.78,9.654190799854746,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.944,0.23,-0.47,9.67,-0.0,0.0,0.0,11.36,5.87,-113.11,9.684146839035435,0.0,2.5673907444456745e-16,-0.028647889756541034,0.0
3.997,3.97,-1.58,13.58,-0.01,0.27,0.04,11.36,5.87,-113.11,14.23635135840641,15.649196583559046,2.5673907444456745e-16,-0.028647889756541034,0.0
4.048,-0.34,-1.66,9.47,-0.04,0.42,0.03,11.36,5.87,-113.11,9.620400199575899,24.234150614723447,-0.029220847551671817,0.7603149941386049,0.1168833902066883
4.098,-0.02,2.27,9.72,-0.02,0.01,0.0,11.54,7.43,-110.95,9.981568013092934,1.2811725781509187,-0.14381240657783606,1.9635263639133294,0.20282705947631147
4.152,-0.29,-1.04,9.58,-0.07,0.47,0.03,11.54,7.43,-110.95,9.640648318448298,27.280252923088202,-0.20569184845196528,1.994466084850394,0.20282705947631147
4.203,-0.34,-1.19,9.67,-0.05,0.4,0.02,13.09,7.26,-112.11,9.748876858387328,23.125076311591126,-0.41023778131366984,3.3678459197789814,0.2904896021313277
4.2540000000000004,-0.68,-0.57,9.69,-0.03,0.38,0.03,13.09,7.26,-112.11,9.730539553385515,21.907676471312904,-0.5563420190720302,4.536679821845865,0.3489312972346718
4.307,-0.79,-0.13,9.7,-0.01,0.16,0.01,14.46,7.95,-111.78,9.732985153589828,9.203064915032545,-0.6474423084978309,5.690616821239342,0.4400315866604726
