time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,posAngX,posAngY,posAngZ
0.0,-0.0083984375,-0.018310546875,-0.4896158854166667,0.0011952718098958333,8.194534866898149e-05,0.00024866174768518515,0.3366666754086812,-0.11733333220084508,-0.5366666475931804,0.4900301267592121,0.07010771153551998,0.0,0.0,0.0
0.02112000000104308,-0.008577473958333333,-0.018424479166666667,-0.4894205729166667,0.001198097511574074,7.064254195601853e-05,0.00024583604600694444,0.3353333413600922,-0.11933333178361255,-0.5339999794960022,0.48984235391210007,0.07019290438588015,0.0014463827153186784,9.916098993910563e-05,0.00030090231429797564
0.04613000000268221,-0.00859375,-0.018424479166666667,-0.489404296875,0.001198097511574074,6.78168402777778e-05,0.0002345332392939815,0.3353333413600922,-0.11866666475931804,-0.5333333134651184,0.4898263771698484,0.0700566583433631,0.0031632174461978003,0.00020038945284471424,0.0006531773652094935
0.0859400000013411,-0.008528645833333333,-0.018408203125,-0.489453125,0.0011896204065393518,7.911964699074074e-05,0.0002373589409722221,0.3320000072320302,-0.1179999977350235,-0.5333333134651184,0.48987341356140907,0.06965140167197631,0.005896011953575487,0.00035507593439439465,0.0011881347805688049
0.11634500000253321,-0.008447265625,-0.0181640625,-0.4893880208333333,0.0011896204065393518,8.194534866898148e-05,0.00024301034432870367,0.3320000072320302,-0.12066666434208552,-0.5313333153724671,0.4897978403364089,0.06972606302058844,0.007968423701726528,0.0004929085447227298,0.0016016326115538104
0.14739499999955297,-0.008430989583333333,-0.01826171875,-0.4893717447916667,0.001198097511574074,7.911964699074075e-05,0.00025431315104166663,0.33266667524973553,-0.12133333086967467,-0.5299999793370564,0.48978492887950165,0.07032161837847432,0.010084798796986864,0.0006386921023534893,0.002033956265217442
0.17219999999925495,-0.00830078125,-0.018229166666666668,-0.4890299479166666,0.0012235288266782408,6.499113859953703e-05,0.0002514874493634258,0.3340000073115031,-0.12133333086967467,-0.5293333133061727,0.48943998145441603,0.07166537629667807,0.011787561111907053,0.0007511386703199169,0.0023953916622523877
0.20195000000298025,-0.008072916666666667,-0.01809895833333333,-0.4894205729166667,0.0012207031250000002,9.324815538194445e-05,0.00024866174768518515,0.33533333937327064,-0.12133333086967467,-0.5306666493415833,0.4898216425091249,0.07157717542581163,0.013873126489135598,0.0008619192792720105,0.0028240644534148363
0.2240850000008941,-0.008024088541666667,-0.01803385416666666,-0.48935546875,0.0012207031250000007,7.911964699074075e-05,0.0002514874493634259,0.33533333937327064,-0.122666663924853,-0.5306666493415833,0.48975338762336434,0.07155373451830188,0.01542127355871879,0.00098018051375406,0.0031394277453669676
0.2518800000026822,-0.007975260416666666,-0.018196614583333333,-0.489208984375,0.0011980975115740745,7.911964699074075e-05,0.0002514874493634258,0.33666667143503826,-0.12199999739726385,-0.5279999812444051,0.48961224653211755,0.07028824999919836,0.017365287464564217,0.0011061814150588561,0.0035399306102286408
